Date,Open,High,Low,Close,Adj Close,Volume
2019-06-06,110.150002,110.870003,108.930000,110.370003,108.723167,8726700
2019-06-07,109.699997,110.019997,108.959999,109.160004,107.531227,10618900
2019-06-10,110.750000,111.209999,110.220001,110.339996,108.693604,11380600
2019-06-11,110.820000,111.570000,110.370003,110.680000,109.028542,9847700
2019-06-12,110.699997,110.900002,108.889999,109.269997,107.639572,9670500
2019-06-13,109.459999,110.160004,109.050003,109.540001,107.905548,8406900
2019-06-14,109.570000,110.300003,108.629997,109.820000,108.181366,9077400
2019-06-17,109.699997,110.370003,109.059998,109.220001,107.590324,8128600
2019-06-18,109.010002,111.410004,108.980003,110.709999,109.058090,11057300
2019-06-19,110.820000,111.589996,109.699997,109.910004,108.270035,13126500
2019-06-20,110.879997,111.089996,109.029999,110.190002,108.545853,13638000
2019-06-21,110.190002,111.669998,109.089996,109.440002,107.807045,27089500
2019-06-24,109.279999,109.769997,108.540001,108.660004,107.038681,13039600
2019-06-25,108.680000,108.980003,107.669998,107.760002,106.152115,18660100
2019-06-26,108.300003,109.309998,108.160004,108.480003,106.861366,10324600
2019-06-27,108.839996,109.550003,108.440002,108.839996,107.215988,10906600
2019-06-28,111.040001,112.430000,110.900002,111.800003,110.131828,21634700
2019-07-01,113.230003,114.519997,113.080002,113.680000,111.983780,12724500
2019-07-02,113.510002,114.199997,113.220001,113.800003,112.101982,10174900
2019-07-03,113.339996,113.870003,112.260002,112.820000,111.923416,6849400
2019-07-05,113.510002,114.269997,112.919998,113.489998,112.588089,7929400
2019-07-08,112.959999,113.480003,112.500000,112.870003,111.973022,6917200
2019-07-09,112.279999,113.489998,112.150002,113.349998,112.449203,8947300
2019-07-10,113.370003,113.830002,112.739998,113.019997,112.121826,9242300
2019-07-11,113.370003,114.360001,113.120003,114.099998,113.193245,11595200
2019-07-12,114.129997,115.349998,113.930000,115.300003,114.383713,10783400
2019-07-15,115.540001,115.570000,113.529999,113.900002,112.994835,12946600
2019-07-16,113.480003,115.500000,112.919998,115.120003,114.205139,16945000
2019-07-17,114.430000,114.940002,113.730003,113.989998,113.084114,13120900
2019-07-18,113.930000,115.070000,113.550003,114.669998,113.758713,9397200
2019-07-19,114.889999,115.120003,113.400002,113.540001,112.637695,10402800
2019-07-22,112.910004,114.449997,112.769997,114.269997,113.361893,9061100
2019-07-23,114.879997,116.449997,114.820000,116.360001,115.435287,12752200
2019-07-24,115.580002,116.879997,115.519997,116.830002,115.901550,10011000
2019-07-25,116.889999,117.239998,115.320000,115.709999,114.790451,10138400
2019-07-26,115.769997,116.510002,115.529999,116.220001,115.296394,12800400
2019-07-29,116.459999,117.180000,115.790001,115.849998,114.929337,8500400
2019-07-30,115.190002,116.080002,114.760002,115.589996,114.671402,7121100
2019-07-31,116.099998,116.180000,114.860001,116.000000,115.078148,13648000
2019-08-01,115.330002,116.800003,112.599998,112.940002,112.042465,15664500
2019-08-02,112.400002,113.430000,111.400002,112.930000,112.032539,11025500
2019-08-05,110.790001,110.980003,108.269997,109.570000,108.699242,15855300
2019-08-06,110.050003,110.500000,108.339996,110.430000,109.552406,10203500
2019-08-07,108.000000,108.279999,105.940002,108.029999,107.171478,17320900
2019-08-08,109.050003,110.080002,108.720001,109.860001,108.986938,10903300
2019-08-09,109.349998,110.449997,108.290001,109.739998,108.867889,9980800
2019-08-12,108.440002,108.510002,107.209999,107.680000,106.824265,9393700
2019-08-13,107.949997,110.330002,107.029999,109.339996,108.471069,12124700
2019-08-14,106.300003,106.910004,104.449997,104.800003,103.967155,19491800
2019-08-15,104.820000,106.379997,104.339996,105.199997,104.363968,13365600
2019-08-16,106.370003,107.980003,105.870003,107.720001,106.863945,11830600
2019-08-19,109.629997,109.750000,108.419998,108.690002,107.826241,8265400
2019-08-20,107.849998,108.440002,107.239998,107.309998,106.457199,8374000
2019-08-21,108.209999,108.430000,107.449997,107.610001,106.754822,8189300
2019-08-22,108.370003,109.269997,107.930000,108.720001,107.856003,9343400
2019-08-23,108.000000,108.779999,105.110001,106.019997,105.177452,14762300
2019-08-26,106.620003,106.989998,106.010002,106.870003,106.020706,8209500
2019-08-27,107.349998,107.559998,104.839996,105.739998,104.899681,14331800
2019-08-28,105.080002,107.209999,105.040001,106.800003,105.951263,10585500
2019-08-29,108.139999,109.889999,108.019997,109.220001,108.352028,10002200
2019-08-30,109.839996,110.559998,109.470001,109.860001,108.986938,10170300
2019-09-03,108.980003,108.989998,107.320000,108.559998,107.697266,9868800
2019-09-04,109.449997,110.220001,108.559998,109.870003,108.996864,6929200
2019-09-05,111.250000,113.720001,111.199997,112.370003,111.476997,13224700
2019-09-06,112.660004,112.980003,111.959999,112.610001,111.715088,7836600
2019-09-09,113.709999,116.059998,113.599998,115.400002,114.482918,13985100
2019-09-10,116.300003,117.269997,115.730003,116.870003,115.941231,14333100
